机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
346                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
347                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
348                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
349                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
350                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
351                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
352                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
353                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
354                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
355                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
356                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
357                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
358                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
359                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
360                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
361                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
362                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
363                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
364                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
365                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
366                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
367                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
368                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
369                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
370                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
371                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
372                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
373                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
374                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
375                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
376                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
377                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
378                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
379                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
380                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
381                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
382                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
383                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
384                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
385                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
386                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
387                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
388                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
389                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
390                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
391                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
392                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
393                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
394                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
395                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
396                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
397                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
398                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
399                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
400                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
401                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
402                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
403                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
404                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
405                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
406                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
407                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
408                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
409                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
410                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
411                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
412                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
413                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
414                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
415                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
416                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
417                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
418                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
419                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
420                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
421                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
422                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
423                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
424                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
425                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
426                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
427                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
428                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
429                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
430                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
431                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
432                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
433                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
434                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
435                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
436                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
437                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
438                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
439                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
440                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
441                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
442                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
443                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
444                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
445                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
446                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
447                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
448                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
449                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
450                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
451                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
452                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
453                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
454                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
455                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
456                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
457                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
458                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
459                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
460                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
461                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
462                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
463                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
464                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
465                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
466                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
467                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
468                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
469                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
470                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
471                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
472                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
473                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
474                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
475                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
476                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
477                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
478                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
479                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
480                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
481                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
482                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
483                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
484                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
485                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
486                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
487                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
488                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
489                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
490                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
491                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
492                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
493                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
494                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
495                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
496                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
497                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
498                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
499                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
500                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
501                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
502                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
503                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
504                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
505                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
506                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
507                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
508                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
509                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
510                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
511                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
512                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
513                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
514                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
515                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
516                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
517                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
518                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
519                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
520                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
521                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
522                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
523                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
524                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
525                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
526                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
527                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
528                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
529                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
530                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
531                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
532                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
533                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
534                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
535                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
536                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
537                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
538                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
539                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
540                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
541                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
542                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
543                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
544                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
545                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
546                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
547                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
548                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
549                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
550                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
551                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
552                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
553                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
554                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
555                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
556                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
557                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
558                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
559                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
560                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
561                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
562                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
563                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
564                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
565                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
566                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
567                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
568                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
569                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
570                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
571                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
572                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
573                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
574                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
575                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
576                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
577                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
578                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
579                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
580                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
581                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
582                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
583                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
584                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
585                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
586                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
587                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
588                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
589                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
590                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
591                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
592                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
593                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
594                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
595                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
596                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
597                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
598                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
599                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
600                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
601                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
602                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
603                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
604                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
605                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
606                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
607                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
608                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
609                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
610                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
611                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
612                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
613                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
614                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
615                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
616                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
617                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
618                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
619                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
620                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
621                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
622                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
623                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
624                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
625                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
626                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
627                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
628                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
629                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
630                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
631                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
632                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
633                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
634                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
635                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
636                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
637                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
638                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
639                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
640                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
641                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
642                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
643                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
644                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
645                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
646                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
647                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
648                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
649                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
650                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
651                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
652                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
653                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
654                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
655                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
656                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
657                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
658                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
659                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
660                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
661                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
662                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
663                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
664                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
665                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
666                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
667                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
668                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
669                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
670                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
671                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
672                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
673                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
674                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
675                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
676                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
677                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
678                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
679                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
680                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
681                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
682                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
683                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
684                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
685                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
686                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
687                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
688                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
689                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
690                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
691                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
692                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
