机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
346                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
347                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
348                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
349                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
350                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
351                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
352                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
353                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
354                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
355                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
356                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
357                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
358                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
359                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
360                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
361                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
362                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
363                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
364                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
365                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
366                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
367                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
368                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
369                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
370                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
371                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
372                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
373                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
374                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
375                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
376                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
377                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
378                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
379                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
380                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
381                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
382                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
383                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
384                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
385                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
386                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
387                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
388                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
389                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
390                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
391                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
392                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
393                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
394                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
395                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
396                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
397                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
398                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
399                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
400                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
401                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
402                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
403                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
404                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
405                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
406                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
