机组序号	第0段价格(元)	第一段价格(元)	第二段价格(元)	第三段价格(元)	第四段价格(元)	第五段价格(元)	第六段价格(元)
308                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
309                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
310                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
311                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
312                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
313                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
314                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
315                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
316                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
317                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
318                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
319                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
320                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
321                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
322                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
323                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
324                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
325                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
326                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
327                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
328                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
329                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
330                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
331                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
332                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
333                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
334                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
335                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
336                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
337                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
338                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
339                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
340                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
341                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
342                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
343                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
344                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
345                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
346                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
347                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
348                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
349                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
350                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
351                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
352                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
353                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
354                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
355                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
356                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
357                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
358                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
359                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
360                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
361                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
362                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
363                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
364                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
365                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
366                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
367                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
368                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
369                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
370                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
371                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
372                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
373                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
374                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
375                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
376                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
377                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
378                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
379                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
380                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
381                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
382                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
383                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
384                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
385                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
386                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
387                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
388                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
389                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
390                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
391                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
392                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
393                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
394                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
395                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
396                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
397                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
398                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
399                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
400                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
401                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
402                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
403                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
404                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
405                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
406                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
407                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
408                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
409                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
410                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
411                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
412                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
413                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
414                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
415                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
416                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
417                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
418                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
419                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
420                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
421                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
422                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
423                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
424                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
425                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
426                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
427                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
428                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
429                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
430                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
431                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
432                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
433                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
434                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
435                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
436                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
437                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
438                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
439                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
440                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
441                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
442                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
443                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
444                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
445                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
446                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
447                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
448                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
449                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
450                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
451                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
452                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
453                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
454                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
455                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
456                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
457                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
458                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
459                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
460                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
461                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
462                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
463                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
464                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
465                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
466                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
467                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
468                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
469                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
470                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
471                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
472                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
473                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
474                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
475                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
476                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
477                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
478                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
479                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
480                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
481                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
482                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
483                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
484                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
485                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
486                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
487                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
488                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
489                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
490                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
491                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
492                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
493                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
494                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
495                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
496                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
497                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
498                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
499                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
500                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
501                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
502                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
503                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
504                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
505                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
506                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
507                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
508                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
509                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
510                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
511                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
512                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
513                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
514                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
515                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
516                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
517                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
518                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
519                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
520                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
521                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
522                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
523                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
524                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
525                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
526                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
527                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
528                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
529                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
530                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
531                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
532                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
533                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
534                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
535                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
536                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
537                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
538                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
539                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
540                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
541                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
542                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
543                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
544                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
545                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
546                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
547                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
548                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
549                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
550                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
551                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
552                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
553                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
554                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
555                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
556                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
557                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
558                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
559                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
560                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
561                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
562                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
563                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
564                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
565                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
566                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
567                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
568                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
569                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
570                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
571                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
572                 0                 919.613                 1153.97                 1389                 1624.69                 1861.06                 2098.09
573                 0                 937.922                 1183.93                 1430.3                 1677.03                 1924.12                 2171.57
574                 0                 948.073                 1198.63                 1449.48                 1700.6                 1952                 2203.68
575                 0                 3439.3                 4437.46                 5439.19                 6444.5                 7453.37                 8465.82
576                 0                 3565.98                 4625.66                 5687.66                 6751.96                 7818.56                 8887.48
577                 0                 1032.8                 1400.73                 1770.59                 2142.39                 2516.13                 2891.8
578                 0                 1010.84                 1376.72                 1744.64                 2114.61                 2486.61                 2860.66
579                 0                 944.987                 1493.21                 2047.4                 2607.58                 3173.73                 3745.85
580                 0                 818.048                 1089.61                 1363.22                 1638.89                 1916.6                 2196.37
581                 0                 1178.44                 1517.2                 1858.23                 2201.54                 2547.12                 2894.98
